11 30 2015 04 33  -5.5  22.0 89.9
11 30 2015 04 34  -5.5  22.1 90.0
11 30 2015 04 35  -5.5  22.1 90.1
11 30 2015 04 36  -5.5  22.1 90.2
11 30 2015 04 37  -5.5  22.1 90.2
11 30 2015 04 38  -5.5  22.1 90.3
11 30 2015 04 39  -5.5  22.1 90.3
11 30 2015 04 40  -5.5  22.0 90.2
11 30 2015 04 41  -5.6  22.0 90.2
11 30 2015 04 42  -5.6  22.0 90.2
11 30 2015 04 43  -5.6  22.0 90.2
11 30 2015 04 44  -5.6  22.0 90.2
11 30 2015 04 45  -5.6  22.0 90.2
11 30 2015 04 46  -5.6  22.0 90.2
11 30 2015 04 47  -5.6  21.9 90.2
11 30 2015 04 48  -5.6  22.0 90.2
11 30 2015 04 49  -5.6  21.9 90.2
11 30 2015 04 50  -5.6  21.9 90.2
11 30 2015 04 51  -5.6  21.9 90.2
11 30 2015 04 52  -5.6  21.9 90.2
11 30 2015 04 53  -5.6  21.9 90.3
11 30 2015 04 54  -5.6  21.9 90.3
11 30 2015 04 55  -5.6  21.9 90.3
11 30 2015 04 56  -5.6  21.9 90.3
11 30 2015 04 57  -5.6  21.9 90.4
11 30 2015 04 58  -5.6  21.9 90.4
11 30 2015 04 59  -5.6  21.9 90.4
11 30 2015 05 00  -5.6  21.9 90.4
11 30 2015 05 01  -5.6  21.9 90.4
11 30 2015 05 02  -5.6  21.9 90.4
11 30 2015 05 03  -5.6  21.8 90.4
11 30 2015 05 04  -5.7  21.8 90.4
11 30 2015 05 05  -5.7  21.8 90.4
11 30 2015 05 06  -5.7  21.8 90.5
11 30 2015 05 07  -5.7  21.8 90.5
11 30 2015 05 08  -5.7  21.8 90.5
11 30 2015 05 09  -5.7  21.8 90.5
11 30 2015 05 10  -5.7  21.8 90.5
11 30 2015 05 11  -5.7  21.8 90.5
11 30 2015 05 12  -5.7  21.8 90.5
11 30 2015 05 13  -5.7  21.7 90.5
11 30 2015 05 14  -5.7  21.8 90.5
11 30 2015 05 15  -5.7  21.7 90.5
11 30 2015 05 16  -5.7  21.7 90.5
11 30 2015 05 17  -5.7  21.7 90.5
11 30 2015 05 18  -5.7  21.7 90.5
11 30 2015 05 19  -5.7  21.7 90.5
11 30 2015 05 20  -5.7  21.7 90.5
11 30 2015 05 21  -5.7  21.7 90.5
11 30 2015 05 22  -5.7  21.7 90.5
11 30 2015 05 23  -5.7  21.7 90.5
11 30 2015 05 24  -5.7  21.7 90.5
11 30 2015 05 25  -5.7  21.7 90.5
11 30 2015 05 26  -5.7  21.7 90.5
11 30 2015 05 27  -5.8  21.6 90.5
11 30 2015 05 28  -5.8  21.6 90.5
11 30 2015 05 29  -5.8  21.6 90.4
11 30 2015 05 30  -5.8  21.6 90.4
11 30 2015 05 31  -5.8  21.6 90.4
11 30 2015 05 32  -5.8  21.6 90.4
11 30 2015 05 33  -5.8  21.6 90.4
11 30 2015 05 34  -5.8  21.5 90.4
11 30 2015 05 35  -5.8  21.5 90.4
11 30 2015 05 36  -5.8  21.5 90.4
11 30 2015 05 37  -5.8  21.5 90.5
11 30 2015 05 38  -5.8  21.5 90.5
11 30 2015 05 39  -5.8  21.5 90.5
11 30 2015 05 40  -5.8  21.5 90.5
11 30 2015 05 41  -5.8  21.5 90.5
11 30 2015 05 42  -5.9  21.5 90.5
11 30 2015 05 43  -5.9  21.5 90.5
11 30 2015 05 44  -5.9  21.4 90.5
11 30 2015 05 45  -5.9  21.4 90.5
11 30 2015 05 46  -5.9  21.4 90.5
11 30 2015 05 47  -5.9  21.4 90.5
11 30 2015 05 48  -5.9  21.4 90.5
11 30 2015 05 49  -5.9  21.4 90.5
11 30 2015 05 50  -5.9  21.4 90.5
11 30 2015 05 51  -5.9  21.3 90.5
11 30 2015 05 52  -5.9  21.3 90.4
11 30 2015 05 53  -6.0  21.3 90.4
11 30 2015 05 54  -6.0  21.3 90.4
11 30 2015 05 55  -6.0  21.2 90.4
11 30 2015 05 56  -6.0  21.2 90.4
11 30 2015 05 57  -6.0  21.2 90.4
11 30 2015 05 58  -6.0  21.2 90.4
11 30 2015 05 59  -6.1  21.1 90.4
11 30 2015 06 00  -6.1  21.1 90.3
11 30 2015 06 01  -6.1  21.1 90.3
11 30 2015 06 02  -6.1  21.0 90.3
11 30 2015 06 03  -6.1  21.0 90.3
11 30 2015 06 04  -6.2  20.9 90.3
11 30 2015 06 05  -6.2  20.9 90.3
11 30 2015 06 06  -6.2  20.8 90.3
11 30 2015 06 07  -6.2  20.8 90.3
11 30 2015 06 08  -6.2  20.8 90.3
11 30 2015 06 09  -6.3  20.8 90.3
11 30 2015 06 10  -6.3  20.7 90.4
11 30 2015 06 11  -6.3  20.7 90.5
11 30 2015 06 12  -6.3  20.7 90.5
11 30 2015 06 13  -6.3  20.7 90.5
11 30 2015 06 14  -6.3  20.7 90.5
11 30 2015 06 15  -6.3  20.6 90.5
11 30 2015 06 16  -6.4  20.6 90.5
11 30 2015 06 17  -6.4  20.6 90.4
11 30 2015 06 18  -6.4  20.5 90.4
11 30 2015 06 19  -6.4  20.5 90.5
11 30 2015 06 20  -6.4  20.5 90.5
11 30 2015 06 21  -6.4  20.5 90.6
11 30 2015 06 22  -6.4  20.4 90.6
11 30 2015 06 23  -6.4  20.4 90.6
11 30 2015 06 24  -6.5  20.4 90.6
11 30 2015 06 25  -6.5  20.4 90.6
11 30 2015 06 26  -6.5  20.3 90.6
11 30 2015 06 27  -6.5  20.3 90.6
11 30 2015 06 28  -6.5  20.2 90.6
11 30 2015 06 29  -6.6  20.2 90.6
11 30 2015 06 30  -6.6  20.2 90.7
